,Unnamed: 0,Zipcode,Year,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Zip,City,State,CountyName,Average,PerCapInc1213PctChange,PerCapInc1314PctChange,PerCapInc1415PctChange,PerCapInc1516PctChange
845,75100,3109,2017,10852,38.8,82075,37554,608,5.602653889,3109.0,Manchester,NH,Hillsborough County,162.25,0.03893161628808195,0.016010558934924868,0.004885625529511328,0.030913638535255528
851,75101,3110,2017,22019,44.1,127945,56516,376,1.70761615,3110.0,Bedford,NH,Hillsborough County,179.75,-0.005733838897623245,0.0096735187424426,0.05099953938277291,-0.05043563627438952
857,75102,3215,2017,191,53.6,98125,55352,0,0.0,3215.0,Waterville Valley,NH,Grafton County,138.66666666666666,-0.12346679971726748,0.012072196001233326,0.18283652043494558,0.03498831081348808
863,75103,3216,2017,2517,41.1,63984,31725,228,9.058402861,3216.0,Andover,NH,Merrimack County,106.83333333333331,-0.0019195763693529155,0.007892031700766022,0.0004935022207599449,0.058697796777375855
869,75104,3217,2017,2242,36.1,42300,22047,479,21.36485281,3217.0,Ashland,NH,Grafton County,112.75,0.030904252836001955,-0.011185074491690483,0.03590401172375901,0.006454465075154792
875,75105,3220,2017,7354,44.1,64926,27278,538,7.315746532,3220.0,Belmont,NH,Belknap County,129.0,-0.02412530992955253,0.015123407001129241,0.07826466965952883,-0.06178843815629487
881,75106,3221,2017,2284,47.7,62381,31108,160,7.00525394,3221.0,Bradford,NH,Merrimack County,126.83333333333331,-0.02028429460972392,-0.06471286874458315,-0.04310670281772322,0.053154477959900914
887,75107,3222,2017,5822,44.5,55424,27450,642,11.02713844,3222.0,Bristol,NH,Grafton County,119.75,0.05157547582151234,-0.05441148686945019,0.03592407592407598,0.028892146273723274
893,75108,3223,2017,3365,54.8,63906,42059,187,5.557206537999999,3223.0,Campton,NH,Grafton County,105.66666666666669,0.07726490377092787,0.19820474087845685,0.06907169006230762,-0.11676796081277219
899,75109,3224,2017,2248,49.8,81818,41039,71,3.158362989,3224.0,Canterbury,NH,Merrimack County,114.33333333333331,0.025280032884595682,0.024105442517790898,-0.027575238561291848,0.007196235815112084
905,75110,3225,2017,3709,40.9,70000,31298,181,4.880021569,3225.0,Barnstead,NH,Belknap County,121.91666666666669,0.12993013297272937,0.025331604667397922,-0.03803131991051456,0.018132794068082214
911,75111,3226,2017,1000,53.2,66250,38259,69,6.9,3226.0,Center Harbor,NH,Belknap County,177.75,0.1584947659728071,0.012307532521486308,-0.06804832380024106,0.11889690097429395
917,75112,3227,2017,1025,56.2,73750,39405,68,6.634146341,3227.0,Sandwich,NH,Carroll County,119.0,-0.14120694274911427,0.04128822020384115,0.03961780470752729,0.17148621385339613
923,75113,3229,2017,5614,48.1,84456,43674,213,3.794086213,3229.0,Hopkinton,NH,Merrimack County,112.16666666666669,0.021956628881222295,0.02285934749584051,-0.05572974374690587,0.056497316190238456
929,75114,3230,2017,1369,44.9,62466,29542,27,1.972242513,3230.0,Danbury,NH,Merrimack County,112.16666666666669,-0.05447563244784037,0.1357450906502533,0.02315207373271888,0.028321262566209038
935,75115,3234,2017,4652,45.9,67008,38358,172,3.69733448,3234.0,Epsom,NH,Merrimack County,122.41666666666669,0.05063609235118571,0.038598379525816906,-0.012493522943174629,0.03847947761194037
941,75116,3235,2017,8607,44.4,48429,24913,1222,14.19774602,3235.0,Franklin,NH,Merrimack County,110.16666666666669,0.021397044713106883,-0.011742602160638826,0.06392585551330798,0.0536519991065445
947,75117,3237,2017,2082,46.1,74460,31799,125,6.003842459,3237.0,Gilmanton,NH,Belknap County,117.5,0.08553911065695363,-0.05307907202720763,0.05005772190867108,-0.02669109787753854
953,75118,3240,2017,1177,50.3,54000,29810,108,9.175870858,3240.0,Grafton,NH,Grafton County,94.08333333333331,0.039141792642713336,-0.03230991139501338,0.1900685660746988,-0.017248783280847446
959,75119,3241,2017,804,54.6,65375,36770,89,11.06965174,3241.0,Hebron,NH,Grafton County,130.25,-0.04650577275833545,0.16224066390041503,0.04040764661971363,0.18180683803344144
965,75120,3242,2017,4893,31.3,69609,29422,467,9.544246883,3242.0,Henniker,NH,Merrimack County,142.0,-0.09217391304347822,0.037262414544361855,0.02763091185630473,-0.015893152905522068
971,75121,3243,2017,946,52.7,73971,33564,64,6.765327696,3243.0,Hill,NH,Merrimack County,97.58333333333331,0.018656716417910557,-0.007883420926899198,-0.005217112127779089,0.1912619009198
977,75122,3244,2017,8039,42.2,69438,31564,346,4.304017913,3244.0,Hillsborough,NH,Hillsborough County,100.83333333333331,0.07381950916433677,0.030014826601092004,0.01966085033177678,0.056089246978617835
983,75123,3245,2017,2147,47.0,68409,31934,244,11.36469492,3245.0,Holderness,NH,Grafton County,155.75,0.08309493536766266,-0.044999877717723624,-0.036057261389536244,-0.033500704019553185
989,75124,3246,2017,16237,47.0,52702,31317,2243,13.81412823,3246.0,Laconia,NH,Belknap County,137.66666666666666,-0.011290378785238864,0.013886441335072108,0.006639552264747772,0.0204434007873473
995,75125,3249,2017,7111,50.5,73660,46353,562,7.903248487999999,3249.0,Gilford,NH,Belknap County,149.91666666666666,0.03819827776551121,0.04607082092726489,0.05148796665734845,0.018441087613292995
1001,75126,3251,2017,1283,49.1,50238,26034,198,15.43257989,3251.0,Lincoln,NH,Grafton County,152.83333333333334,0.0075875394693434295,0.19401309635173059,-0.055586023190222544,-0.07142560869384873
1007,75127,3253,2017,6273,47.1,68240,38311,601,9.580742866,3253.0,Meredith,NH,Belknap County,194.0833333333333,-0.04815547114834273,-0.0030885287123841865,-0.004277019246586633,0.09323200616774052
1013,75128,3254,2017,4101,53.3,75507,60692,184,4.486710558,3254.0,Moultonborough,NH,Carroll County,214.41666666666663,0.37517987396417407,0.09837988020495048,-0.02107389826054107,-0.05043793415886444
1019,75129,3255,2017,1899,54.6,89279,50005,44,2.317008952,3255.0,Newbury,NH,Merrimack County,190.91666666666663,-0.002053327857792331,0.0631668675230006,0.21116947746751458,0.0489636596055516
1025,75130,3256,2017,2303,44.6,75030,30765,226,9.813287017,3256.0,New Hampton,NH,Belknap County,132.16666666666666,0.06200595829195632,0.014998503889886328,0.04270921619928503,0.06714729997172753
1031,75131,3257,2017,4711,43.8,73068,37851,250,5.306728932,3257.0,New London,NH,Merrimack County,170.41666666666666,-0.04909705045346946,-0.06237238833104919,0.05945171971482255,0.014359725194278639
1037,75132,3258,2017,2623,44.5,80147,35910,191,7.281738467,3258.0,Chichester,NH,Merrimack County,116.66666666666669,0.00864197530864197,0.00961280114637142,0.06342588485762435,0.008258258258258211
1043,75133,3261,2017,4312,42.3,86632,36540,366,8.487940631,3261.0,Northwood,NH,Rockingham County,136.08333333333334,0.027745292948193168,-0.03257189998008703,-0.00943895553987295,0.03128803395968771
1049,75134,3263,2017,4058,39.1,49256,26943,602,14.83489404,3263.0,Pittsfield,NH,Merrimack County,99.0,0.025734532344287464,0.017251131221719396,-0.05039914214226138,0.06658301965704716
1055,75135,3264,2017,7152,23.0,41688,23349,1056,14.76510067,3264.0,Plymouth,NH,Grafton County,104.08333333333331,0.031792054529731884,-0.016860579767304262,0.06604152040918665,0.08147137682863725
1061,75136,3266,2017,2319,49.3,56767,30118,294,12.6778784,3266.0,Rumney,NH,Grafton County,91.16666666666669,0.08772580585333278,-0.05019779020597459,0.017305759011920108,-0.005576339380249928
1067,75137,3268,2017,1130,49.8,73929,45396,35,3.097345133,3268.0,Salisbury,NH,Merrimack County,104.91666666666669,0.006891750783153405,0.25331858407079655,0.0786904236540158,0.050525454498964395
1073,75138,3269,2017,2973,48.0,77000,35708,81,2.7245206860000004,3269.0,Sanbornton,NH,Belknap County,147.5,-0.010656436487638588,0.08558503108266136,0.013153791637136703,0.0038333473236520366
1079,75139,3275,2017,11452,42.7,71576,34255,849,7.413552217999999,3275.0,Suncook,NH,Merrimack County,134.58333333333334,0.0064811284788410806,0.006473829201101955,0.04639386889284247,0.03053884383991634
1085,75140,3276,2017,8291,44.4,59983,28844,571,6.886985888,3276.0,Northfield,NH,Merrimack County,104.33333333333331,0.05802891149458422,0.028804982483456643,0.06712069617858485,0.004183803715785084
1091,75141,3278,2017,2882,46.5,76406,35778,188,6.523247745,3278.0,Warner,NH,Merrimack County,136.91666666666666,0.08518970276689997,0.06332820634169423,-0.04322790620045058,0.023956970489896756
1097,75142,3280,2017,1265,47.8,73333,41491,52,4.110671937,3280.0,Washington,NH,Sullivan County,113.0,-0.05963081086305211,0.09866392600205542,0.28048019956345493,-0.015438938268598545
1103,75143,3281,2017,8921,40.2,90024,38989,481,5.391772222999999,3281.0,Weare,NH,Hillsborough County,124.0,0.0715102248190016,0.09243124703651029,-0.005316984510213452,0.011181716529849783
1109,75144,3284,2017,767,51.4,76364,32540,60,7.822685788999999,3284.0,Springfield,NH,Sullivan County,114.58333333333331,0.019931887435024276,0.09887174440265722,-0.052616427840327495,0.017522536209865214
1115,75145,3285,2017,2024,48.0,63702,29719,60,2.964426877,3285.0,Thornton,NH,Grafton County,108.08333333333331,0.04804540167083782,0.026570698237589063,0.022967040167747754,0.0014092175639752735
1121,75146,3287,2017,1389,51.9,66250,41383,108,7.77537797,3287.0,Wilmot,NH,Merrimack County,116.66666666666669,0.01856748510823758,-0.04207793689735839,0.041901188242651655,0.08097524724175376
1127,75147,3290,2017,4911,43.9,104063,43629,66,1.3439218080000002,3290.0,Nottingham,NH,Rockingham County,143.5,0.008465198627863213,0.07365446864541614,-0.015636577326962886,0.06413683909985202
1133,75148,3293,2017,290,24.7,36894,18998,11,3.793103448,3293.0,Woodstock,NH,Grafton County,123.0,0.24728187617935116,-0.25203515596859016,0.1122562003371057,0.05394873571181158
1139,75149,3301,2017,32402,40.1,60420,32084,3339,10.30491945,3301.0,Concord,NH,Merrimack County,146.5,-0.0077539332711302755,-0.022665369649805478,0.018181214956371816,0.011306982958063205
1145,75150,3303,2017,16144,40.5,65879,32009,1128,6.987115956,3303.0,Concord,NH,Merrimack County,126.0,0.024528371272018568,0.030760947595118493,0.0014277257373680463,0.030426316155504507
1151,75151,3304,2017,7718,45.4,109947,44690,269,3.485358901,3304.0,Bow,NH,Merrimack County,155.08333333333334,-0.027263524912833237,-0.025044515875401796,0.014326375711575023,-0.012931437657842992
1157,75152,3307,2017,5403,48.8,67072,32207,428,7.9215250789999985,3307.0,Loudon,NH,Merrimack County,122.5,0.0005976492462977934,0.0012277674542076067,0.002485665992774999,0.07759190690293583
1163,75153,3431,2017,25537,36.5,55902,30803,2846,11.1446137,3431.0,Keene,NH,Cheshire County,109.25,0.005978684689368352,0.10575858250276848,0.0,0.0012685695209480041
1169,75154,3440,2017,2673,43.6,62614,27732,359,13.43060232,3440.0,Antrim,NH,Hillsborough County,120.75,-0.022582034896244663,0.03823691460055101,0.011674803651029464,-0.05812001678556444
1175,75155,3442,2017,1411,38.8,59881,30072,61,4.323175053,3442.0,Bennington,NH,Hillsborough County,97.0,-0.02012158270823705,0.05913724921089858,-0.03528243071969306,0.046195362709938514
1181,75156,3444,2017,1479,50.3,71250,36458,76,5.138607167,3444.0,Dublin,NH,Cheshire County,106.25,0.11265462724085462,0.014090368608798975,-0.0606789001582928,0.059293471476719484
1187,75157,3446,2017,5892,43.2,59611,33542,785,13.32315003,3446.0,Swanzey,NH,Cheshire County,120.16666666666669,-0.03315497155242486,0.1380083365441871,0.030256394471975145,-0.020494741873804956
1193,75158,3447,2017,2307,50.2,51767,35500,137,5.938448201,3447.0,Fitzwilliam,NH,Cheshire County,92.66666666666669,0.007627912990077146,0.004266238973536396,0.036316596397087064,0.032609030667283045
1199,75159,3449,2017,1861,51.6,73409,46257,83,4.459967759,3449.0,Hancock,NH,Hillsborough County,108.75,-0.01605450516290252,0.006972230874284113,0.08365851337203778,0.006433339188476994
1205,75160,3450,2017,913,57.7,67266,45964,51,5.585980285,3450.0,Harrisville,NH,Cheshire County,129.0,-0.05381912335860917,-0.011420752820283653,0.0013840634974437993,0.009505810673586801
1211,75161,3451,2017,3978,45.5,57670,28448,379,9.527400704,3451.0,Hinsdale,NH,Cheshire County,104.0,0.010910035500909077,0.04029978586723759,-0.01560248651764029,0.07427233188357318
1217,75162,3452,2017,5314,47.2,59698,30064,729,13.71847949,3452.0,Jaffrey,NH,Cheshire County,117.75,-0.055240606460118635,-0.033875244208763644,-0.00014444083342357583,0.09668099245187611
1223,75163,3455,2017,2149,46.4,56689,33379,194,9.02745463,3455.0,Marlborough,NH,Cheshire County,113.41666666666669,0.016997072911122846,-0.020506950122649248,0.01886603445973023,0.04729131845442924
1229,75164,3457,2017,675,47.1,67159,38540,76,11.25925926,3457.0,Nelson,NH,Cheshire County,135.5,-0.028730284278602358,-0.023879667552872963,-0.09105854640035338,0.00475123505115671
1235,75165,3458,2017,6790,52.1,77688,50787,446,6.568483063,3458.0,Peterborough,NH,Hillsborough County,122.41666666666669,0.04438689628382764,0.02214287485432309,0.01780602590849556,0.0684049957097912
1241,75166,3461,2017,6005,32.2,68250,27363,482,8.026644463,3461.0,Rindge,NH,Cheshire County,131.41666666666666,0.016469251987668354,0.0652885306089872,0.048063235183936515,0.00761339671873329
1247,75167,3464,2017,1093,47.6,85096,35169,52,4.757548033,3464.0,Stoddard,NH,Cheshire County,151.41666666666666,-0.03014473465313594,0.15990256955641713,0.007246376811594235,-0.00913228600792837
1253,75168,3465,2017,2182,41.9,60200,33735,107,4.90375802,3465.0,Troy,NH,Cheshire County,96.91666666666669,0.021868708798799874,0.12496619925058905,-0.016242016345031196,0.08649516562532722
1259,75169,3467,2017,1779,52.3,90438,38504,107,6.0146149520000005,3467.0,Westmoreland,NH,Cheshire County,109.08333333333331,0.04295887893406847,-0.0008181246066708558,0.022768785034956274,0.12827539489484874
1265,75170,3470,2017,5203,41.7,54821,24631,471,9.052469729,3470.0,Winchester,NH,Cheshire County,91.75,-0.03066882784507763,0.012453245324532514,0.02194888734353273,-0.01773487007187513
1271,75171,3561,2017,5916,43.7,39504,27278,922,15.58485463,3561.0,Littleton,NH,Grafton County,104.66666666666669,0.06342668863261935,-0.05006689669741571,-0.0578206078576724,0.0448072383949647
1277,75172,3570,2017,10273,42.3,37969,21491,1644,16.00311496,3570.0,Berlin,NH,Coos County,52.58333333333334,0.022705021213110133,0.013858497447118978,-0.04010791366906474,0.06066142027356203
1283,75173,3574,2017,2545,49.9,54500,30408,311,12.22003929,3574.0,Bethlehem,NH,Grafton County,100.66666666666669,0.0298985982702058,-0.04553681314703539,0.056318264563106846,0.024701109395756315
1289,75174,3576,2017,3003,51.3,49028,28545,447,14.88511489,3576.0,Colebrook,NH,Coos County,70.75,-0.0026256722991572223,0.058978387329625015,0.042421812349639154,-0.0020001538579891287
1295,75175,3580,2017,1398,59.1,72361,44411,52,3.719599428,3580.0,Franconia,NH,Grafton County,130.41666666666666,0.06214901869970468,0.006431744474422851,0.10419995125781911,0.08747578291684044
1301,75176,3581,2017,3041,53.5,58063,33635,161,5.294311082,3581.0,Gorham,NH,Coos County,84.91666666666667,-0.01933701657458564,0.015867356034943825,0.015057915057915094,0.04958677685950419
1307,75177,3582,2017,2503,46.4,39830,22409,225,8.989212944,3582.0,Stark,NH,Coos County,61.16666666666666,-0.007527384104241253,0.01631969871325456,0.031188883170355064,0.03079456977440609
1313,75178,3583,2017,1001,52.7,56071,28784,71,7.092907092999999,3583.0,Jefferson,NH,Coos County,91.25,-0.12875349704693817,0.06893106893106893,-0.03975300400534043,-0.031561750495324836
1319,75179,3584,2017,3726,44.1,49390,26131,288,7.729468599,3584.0,Lancaster,NH,Coos County,66.5,0.022174026848147177,-0.024473222124670735,-0.031199610004874923,0.053144958389781394
1325,75180,3585,2017,2683,46.4,53654,28988,274,10.21244875,3585.0,Lisbon,NH,Grafton County,83.0,0.024820676306501088,-0.05825278672740064,0.06720408965788449,-0.03876340322045768
1331,75181,3588,2017,1578,49.7,50375,27497,151,9.569074778,3588.0,Milan,NH,Coos County,77.08333333333333,0.03631619772935624,0.009798584648883946,-0.06179245283018864,0.01098901098901095
1337,75182,3590,2017,870,49.3,32788,23117,227,26.09195402,3590.0,Stratford,NH,Coos County,57.33333333333334,0.00880115359753364,0.029475552050473253,0.10217370487407829,0.055821025195482266
1343,75183,3592,2017,1122,55.3,41522,27109,98,8.734402852,3592.0,Pittsburg,NH,Coos County,96.25,0.003428915935038912,-0.005369883589936175,-0.03197795144788007,0.027808112324492873
1349,75184,3598,2017,3195,50.0,45843,27182,487,15.24256651,3598.0,Whitefield,NH,Coos County,115.08333333333331,0.014903983949555721,-0.0021785613426392736,0.018639065216512263,0.026077637532745834
1355,75185,3602,2017,2749,45.1,64491,30780,402,14.62349945,3602.0,Alstead,NH,Cheshire County,105.0,0.06550922453877317,0.03843040647545304,-0.027146100925204197,-0.00222949905943004
1361,75186,3603,2017,5301,47.3,50699,25347,620,11.69590643,3603.0,Charlestown,NH,Sullivan County,101.41666666666669,-0.035106558731207715,-0.017378649088263032,0.02029970378114654,0.04406113909999143
1367,75187,3605,2017,864,52.1,63958,35133,68,7.87037037,3605.0,Lempster,NH,Sullivan County,90.83333333333331,0.1225660566977933,0.08460161145926581,0.0624226165910029,0.026609692143342745
1373,75188,3608,2017,2623,48.1,69375,45484,46,1.7537171180000002,3608.0,Walpole,NH,Cheshire County,107.83333333333331,0.028404979012881748,0.14517434291544995,0.24659722862322186,0.0790180662016613
1379,75189,3740,2017,689,52.7,67188,31998,50,7.256894049,3740.0,Bath,NH,Grafton County,95.25,0.07952182952182962,0.045979778526721304,0.043268124280782416,0.035407015221707416
1385,75190,3741,2017,3968,44.7,64023,32447,429,10.81149194,3741.0,Canaan,NH,Grafton County,105.0,0.007000105001575108,-0.034931006916686935,-0.006878916660664092,0.10484134179510418
1391,75191,3743,2017,13739,43.4,47009,25157,1727,12.57005604,3743.0,Claremont,NH,Sullivan County,89.91666666666669,-0.029231031834087262,0.06079388104971639,-0.02067793800762474,0.024626581475056142
